solarSystemName,SolarSystemID,constellationID,regionID,wormholeClass,wormholeEffect,statics
J012475,31002577,21000330,11000030,6,,"K346, V911"
J015227,31002578,21000330,11000030,6,,"K346, W237"
J010951,31002579,21000330,11000030,6,,"K346, V911"
J000895,31002580,21000331,11000032,13,Wolf-Rayet Star,"Q003, C008"
J000487,31002581,21000331,11000032,13,Wolf-Rayet Star,"Q003, Z006, C008"
J000621,31002582,21000331,11000032,13,Wolf-Rayet Star,"Q003, L005"
J000551,31002583,21000331,11000032,13,Wolf-Rayet Star,"Q003, E004"
J000630,31002584,21000332,11000032,13,Wolf-Rayet Star,"Q003, E004, M001"
J000452,31002585,21000332,11000032,13,Wolf-Rayet Star,"Q003, Z006, M001"
J000327,31002586,21000332,11000032,13,Wolf-Rayet Star,"Q003, L005, C008"
J000186,31002587,21000332,11000032,13,Wolf-Rayet Star,"Q003, L005, C008"
J000528,31002588,21000332,11000032,13,Wolf-Rayet Star,"Q003, Z006, M001"
J000353,31002589,21000332,11000032,13,Wolf-Rayet Star,"Q003, L005, M001"
J000461,31002590,21000332,11000032,13,Wolf-Rayet Star,"Q003, Z006"
J000522,31002591,21000332,11000032,13,Wolf-Rayet Star,"Q003, L005, Z006"
J000965,31002592,21000332,11000032,13,Wolf-Rayet Star,"Q003, Z006"
J000304,31002593,21000332,11000032,13,Wolf-Rayet Star,"Q003, M001, C008"
J000595,31002594,21000332,11000032,13,Wolf-Rayet Star,"Q003, L005, C008"
J000685,31002595,21000333,11000032,13,Wolf-Rayet Star,"Q003, M001"
J000844,31002596,21000333,11000032,13,Wolf-Rayet Star,"Q003, L005"
J000719,31002597,21000333,11000032,13,Wolf-Rayet Star,"Q003, M001"
J000726,31002598,21000333,11000032,13,Wolf-Rayet Star,"Q003, E004"
J000214,31002599,21000333,11000032,13,Wolf-Rayet Star,"Q003, C008"
J000652,31002600,21000333,11000032,13,Wolf-Rayet Star,"Q003, G008"
J000313,31002601,21000333,11000032,13,Wolf-Rayet Star,"Q003, C008"
J000687,31002602,21000333,11000032,13,Wolf-Rayet Star,"Q003, E004"
J000427,31002603,21000333,11000032,13,Wolf-Rayet Star,"Q003, Z006"
J000102,31002604,21000333,11000032,13,Wolf-Rayet Star,"Q003, Z006"
AD001,32000001,22000001,12000001,19,,
AD002,32000002,22000001,12000001,19,,
AD003,32000003,22000001,12000001,19,,
AD004,32000004,22000001,12000001,19,,
AD005,32000005,22000001,12000001,19,,
AD006,32000006,22000001,12000001,19,,
AD007,32000007,22000001,12000001,19,,
AD008,32000008,22000001,12000001,19,,
AD009,32000009,22000002,12000001,19,,
AD010,32000010,22000002,12000001,19,,
AD011,32000011,22000002,12000001,19,,
AD012,32000012,22000002,12000001,19,,
AD013,32000013,22000002,12000001,19,,
AD014,32000014,22000002,12000001,19,,
AD015,32000015,22000002,12000001,19,,
AD016,32000016,22000002,12000001,19,,
AD017,32000017,22000003,12000001,19,,
AD018,32000018,22000003,12000001,19,,
AD019,32000019,22000003,12000001,19,,
AD020,32000020,22000003,12000001,19,,
AD021,32000021,22000003,12000001,19,,
AD022,32000022,22000003,12000001,19,,
AD023,32000023,22000003,12000001,19,,
AD024,32000024,22000003,12000001,19,,
AD025,32000025,22000004,12000001,19,,
AD026,32000026,22000004,12000001,19,,
AD027,32000027,22000004,12000001,19,,
AD028,32000028,22000004,12000001,19,,
AD029,32000029,22000004,12000001,19,,
AD030,32000030,22000004,12000001,19,,
AD031,32000031,22000004,12000001,19,,
AD032,32000032,22000004,12000001,19,,
AD033,32000033,22000005,12000001,19,,
AD034,32000034,22000005,12000001,19,,
AD035,32000035,22000005,12000001,19,,
AD036,32000036,22000005,12000001,19,,
AD037,32000037,22000005,12000001,19,,
AD038,32000038,22000005,12000001,19,,
AD039,32000039,22000005,12000001,19,,
AD040,32000040,22000005,12000001,19,,
AD041,32000041,22000006,12000002,20,,
AD042,32000042,22000006,12000002,20,,
AD043,32000043,22000006,12000002,20,,
AD044,32000044,22000006,12000002,20,,
AD045,32000045,22000006,12000002,20,,
AD046,32000046,22000006,12000002,20,,
AD047,32000047,22000006,12000002,20,,
AD048,32000048,22000006,12000002,20,,
AD049,32000049,22000007,12000002,20,,
AD050,32000050,22000007,12000002,20,,
AD051,32000051,22000007,12000002,20,,
AD052,32000052,22000007,12000002,20,,
AD053,32000053,22000007,12000002,20,,
AD054,32000054,22000007,12000002,20,,
AD055,32000055,22000007,12000002,20,,
AD056,32000056,22000007,12000002,20,,
AD057,32000057,22000008,12000002,20,,
AD058,32000058,22000008,12000002,20,,
AD059,32000059,22000008,12000002,20,,
AD060,32000060,22000008,12000002,20,,
AD061,32000061,22000008,12000002,20,,
AD062,32000062,22000008,12000002,20,,
AD063,32000063,22000008,12000002,20,,
AD064,32000064,22000008,12000002,20,,
AD065,32000065,22000009,12000002,20,,
AD066,32000066,22000009,12000002,20,,
AD067,32000067,22000009,12000002,20,,
AD068,32000068,22000009,12000002,20,,
AD069,32000069,22000009,12000002,20,,
AD070,32000070,22000009,12000002,20,,
AD071,32000071,22000009,12000002,20,,
AD072,32000072,22000009,12000002,20,,
AD073,32000073,22000010,12000002,20,,
AD074,32000074,22000010,12000002,20,,
AD075,32000075,22000010,12000002,20,,
AD076,32000076,22000010,12000002,20,,
AD077,32000077,22000010,12000002,20,,
AD078,32000078,22000010,12000002,20,,
AD079,32000079,22000010,12000002,20,,
AD080,32000080,22000010,12000002,20,,
AD081,32000081,22000011,12000003,21,,
AD082,32000082,22000011,12000003,21,,
AD083,32000083,22000011,12000003,21,,
AD084,32000084,22000011,12000003,21,,
AD085,32000085,22000011,12000003,21,,
AD086,32000086,22000011,12000003,21,,
AD087,32000087,22000011,12000003,21,,
AD088,32000088,22000011,12000003,21,,
AD089,32000089,22000012,12000003,21,,
AD090,32000090,22000012,12000003,21,,
AD091,32000091,22000012,12000003,21,,
AD092,32000092,22000012,12000003,21,,
AD093,32000093,22000012,12000003,21,,
AD094,32000094,22000012,12000003,21,,
AD095,32000095,22000012,12000003,21,,
AD096,32000096,22000012,12000003,21,,
AD097,32000097,22000013,12000003,21,,
AD098,32000098,22000013,12000003,21,,
AD099,32000099,22000013,12000003,21,,
AD100,32000100,22000013,12000003,21,,
AD101,32000101,22000013,12000003,21,,
AD102,32000102,22000013,12000003,21,,
AD103,32000103,22000013,12000003,21,,
AD104,32000104,22000013,12000003,21,,
AD105,32000105,22000014,12000003,21,,
AD106,32000106,22000014,12000003,21,,
AD107,32000107,22000014,12000003,21,,
AD108,32000108,22000014,12000003,21,,
AD109,32000109,22000014,12000003,21,,
AD110,32000110,22000014,12000003,21,,
AD111,32000111,22000014,12000003,21,,
AD112,32000112,22000014,12000003,21,,
AD113,32000113,22000015,12000003,21,,
AD114,32000114,22000015,12000003,21,,
AD115,32000115,22000015,12000003,21,,
AD116,32000116,22000015,12000003,21,,
AD117,32000117,22000015,12000003,21,,
AD118,32000118,22000015,12000003,21,,
AD119,32000119,22000015,12000003,21,,
AD120,32000120,22000015,12000003,21,,
AD121,32000121,22000016,12000004,22,,
AD122,32000122,22000016,12000004,22,,
AD123,32000123,22000016,12000004,22,,
AD124,32000124,22000016,12000004,22,,
AD125,32000125,22000016,12000004,22,,
AD126,32000126,22000016,12000004,22,,
AD127,32000127,22000016,12000004,22,,
AD128,32000128,22000016,12000004,22,,
AD129,32000129,22000017,12000004,22,,
AD130,32000130,22000017,12000004,22,,
AD131,32000131,22000017,12000004,22,,
AD132,32000132,22000017,12000004,22,,
AD133,32000133,22000017,12000004,22,,
AD134,32000134,22000017,12000004,22,,
AD135,32000135,22000017,12000004,22,,
AD136,32000136,22000017,12000004,22,,
AD137,32000137,22000018,12000004,22,,
AD138,32000138,22000018,12000004,22,,
AD139,32000139,22000018,12000004,22,,
AD140,32000140,22000018,12000004,22,,
AD141,32000141,22000018,12000004,22,,
AD142,32000142,22000018,12000004,22,,
AD143,32000143,22000018,12000004,22,,
AD144,32000144,22000018,12000004,22,,
AD145,32000145,22000019,12000004,22,,
AD146,32000146,22000019,12000004,22,,
AD147,32000147,22000019,12000004,22,,
AD148,32000148,22000019,12000004,22,,
AD149,32000149,22000019,12000004,22,,
AD150,32000150,22000019,12000004,22,,
AD151,32000151,22000019,12000004,22,,
AD152,32000152,22000019,12000004,22,,
AD153,32000153,22000020,12000004,22,,
AD154,32000154,22000020,12000004,22,,
AD155,32000155,22000020,12000004,22,,
AD156,32000156,22000020,12000004,22,,
AD157,32000157,22000020,12000004,22,,
AD158,32000158,22000020,12000004,22,,
AD159,32000159,22000020,12000004,22,,
AD160,32000160,22000020,12000004,22,,
AD161,32000161,22000021,12000005,23,,
AD162,32000162,22000021,12000005,23,,
AD163,32000163,22000021,12000005,23,,
AD164,32000164,22000021,12000005,23,,
AD165,32000165,22000021,12000005,23,,
AD166,32000166,22000021,12000005,23,,
AD167,32000167,22000021,12000005,23,,
AD168,32000168,22000021,12000005,23,,
AD169,32000169,22000022,12000005,23,,
AD170,32000170,22000022,12000005,23,,
AD171,32000171,22000022,12000005,23,,
AD172,32000172,22000022,12000005,23,,
AD173,32000173,22000022,12000005,23,,
AD174,32000174,22000022,12000005,23,,
AD175,32000175,22000022,12000005,23,,
AD176,32000176,22000022,12000005,23,,
AD177,32000177,22000023,12000005,23,,
AD178,32000178,22000023,12000005,23,,
AD179,32000179,22000023,12000005,23,,
AD180,32000180,22000023,12000005,23,,
AD181,32000181,22000023,12000005,23,,
AD182,32000182,22000023,12000005,23,,
AD183,32000183,22000023,12000005,23,,
AD184,32000184,22000023,12000005,23,,
AD185,32000185,22000024,12000005,23,,
AD186,32000186,22000024,12000005,23,,
AD187,32000187,22000024,12000005,23,,
AD188,32000188,22000024,12000005,23,,
AD189,32000189,22000024,12000005,23,,
AD190,32000190,22000024,12000005,23,,
AD191,32000191,22000024,12000005,23,,
AD192,32000192,22000024,12000005,23,,
AD193,32000193,22000025,12000005,23,,
AD194,32000194,22000025,12000005,23,,
AD195,32000195,22000025,12000005,23,,
AD196,32000196,22000025,12000005,23,,
AD197,32000197,22000025,12000005,23,,
AD198,32000198,22000025,12000005,23,,
AD199,32000199,22000025,12000005,23,,
AD200,32000200,22000025,12000005,23,,
V-001,34000001,24000001,14000001,19,,
V-002,34000002,24000001,14000001,19,,
V-003,34000003,24000001,14000001,19,,
V-004,34000004,24000001,14000001,19,,
V-005,34000005,24000001,14000001,19,,
V-006,34000006,24000001,14000001,19,,
V-007,34000007,24000001,14000001,19,,
V-008,34000008,24000001,14000001,19,,
V-009,34000009,24000002,14000001,19,,
V-010,34000010,24000002,14000001,19,,
V-011,34000011,24000002,14000001,19,,
V-012,34000012,24000002,14000001,19,,
V-013,34000013,24000002,14000001,19,,
V-014,34000014,24000002,14000001,19,,
V-015,34000015,24000002,14000001,19,,
V-016,34000016,24000002,14000001,19,,
V-017,34000017,24000003,14000001,19,,
V-018,34000018,24000003,14000001,19,,
V-019,34000019,24000003,14000001,19,,
V-020,34000020,24000003,14000001,19,,
V-021,34000021,24000003,14000001,19,,
V-022,34000022,24000003,14000001,19,,
V-023,34000023,24000003,14000001,19,,
V-024,34000024,24000003,14000001,19,,
V-025,34000025,24000004,14000001,19,,
V-026,34000026,24000004,14000001,19,,
V-027,34000027,24000004,14000001,19,,
V-028,34000028,24000004,14000001,19,,
V-029,34000029,24000004,14000001,19,,
V-030,34000030,24000004,14000001,19,,
V-031,34000031,24000004,14000001,19,,
V-032,34000032,24000004,14000001,19,,
V-033,34000033,24000005,14000001,19,,
V-034,34000034,24000005,14000001,19,,
V-035,34000035,24000005,14000001,19,,
V-036,34000036,24000005,14000001,19,,
V-037,34000037,24000005,14000001,19,,
V-038,34000038,24000005,14000001,19,,
V-039,34000039,24000005,14000001,19,,
V-040,34000040,24000005,14000001,19,,
V-041,34000041,24000006,14000002,19,,
V-042,34000042,24000006,14000002,19,,
V-043,34000043,24000006,14000002,19,,
V-044,34000044,24000006,14000002,19,,
V-045,34000045,24000006,14000002,19,,
V-046,34000046,24000006,14000002,19,,
V-047,34000047,24000006,14000002,19,,
V-048,34000048,24000006,14000002,19,,
V-049,34000049,24000007,14000002,19,,
V-050,34000050,24000007,14000002,19,,
V-051,34000051,24000007,14000002,19,,
V-052,34000052,24000007,14000002,19,,
V-053,34000053,24000007,14000002,19,,
V-054,34000054,24000007,14000002,19,,
V-055,34000055,24000007,14000002,19,,
V-056,34000056,24000007,14000002,19,,
V-057,34000057,24000008,14000002,19,,
V-058,34000058,24000008,14000002,19,,
V-059,34000059,24000008,14000002,19,,
V-060,34000060,24000008,14000002,19,,
V-061,34000061,24000008,14000002,19,,
V-062,34000062,24000008,14000002,19,,
V-063,34000063,24000008,14000002,19,,
V-064,34000064,24000008,14000002,19,,
V-065,34000065,24000009,14000002,19,,
V-066,34000066,24000009,14000002,19,,
V-067,34000067,24000009,14000002,19,,
V-068,34000068,24000009,14000002,19,,
V-069,34000069,24000009,14000002,19,,
V-070,34000070,24000009,14000002,19,,
V-071,34000071,24000009,14000002,19,,
V-072,34000072,24000009,14000002,19,,
V-073,34000073,24000010,14000002,19,,
V-074,34000074,24000010,14000002,19,,
V-075,34000075,24000010,14000002,19,,
V-076,34000076,24000010,14000002,19,,
V-077,34000077,24000010,14000002,19,,
V-078,34000078,24000010,14000002,19,,
V-079,34000079,24000010,14000002,19,,
V-080,34000080,24000010,14000002,19,,
V-081,34000081,24000011,14000003,19,,
V-082,34000082,24000011,14000003,19,,
V-083,34000083,24000011,14000003,19,,
V-084,34000084,24000011,14000003,19,,
V-085,34000085,24000011,14000003,19,,
V-086,34000086,24000011,14000003,19,,
V-087,34000087,24000011,14000003,19,,
V-088,34000088,24000011,14000003,19,,
V-089,34000089,24000012,14000003,19,,
V-090,34000090,24000012,14000003,19,,
V-091,34000091,24000012,14000003,19,,
V-092,34000092,24000012,14000003,19,,
V-093,34000093,24000012,14000003,19,,
V-094,34000094,24000012,14000003,19,,
V-095,34000095,24000012,14000003,19,,
V-096,34000096,24000012,14000003,19,,
V-097,34000097,24000013,14000003,19,,
V-098,34000098,24000013,14000003,19,,
V-099,34000099,24000013,14000003,19,,
V-100,34000100,24000013,14000003,19,,
V-101,34000101,24000013,14000003,19,,
V-102,34000102,24000013,14000003,19,,
V-103,34000103,24000013,14000003,19,,
V-104,34000104,24000013,14000003,19,,
V-105,34000105,24000014,14000003,19,,
V-106,34000106,24000014,14000003,19,,
V-107,34000107,24000014,14000003,19,,
V-108,34000108,24000014,14000003,19,,
V-109,34000109,24000014,14000003,19,,
V-110,34000110,24000014,14000003,19,,
V-111,34000111,24000014,14000003,19,,
V-112,34000112,24000014,14000003,19,,
V-113,34000113,24000015,14000003,19,,
V-114,34000114,24000015,14000003,19,,
V-115,34000115,24000015,14000003,19,,
V-116,34000116,24000015,14000003,19,,
V-117,34000117,24000015,14000003,19,,
V-118,34000118,24000015,14000003,19,,
V-119,34000119,24000015,14000003,19,,
V-120,34000120,24000015,14000003,19,,
V-121,34000121,24000016,14000004,19,,
V-122,34000122,24000016,14000004,19,,
V-123,34000123,24000016,14000004,19,,
V-124,34000124,24000016,14000004,19,,
V-125,34000125,24000016,14000004,19,,
V-126,34000126,24000016,14000004,19,,
V-127,34000127,24000016,14000004,19,,
V-128,34000128,24000016,14000004,19,,
V-129,34000129,24000017,14000004,19,,
V-130,34000130,24000017,14000004,19,,
V-131,34000131,24000017,14000004,19,,
V-132,34000132,24000017,14000004,19,,
V-133,34000133,24000017,14000004,19,,
V-134,34000134,24000017,14000004,19,,
V-135,34000135,24000017,14000004,19,,
V-136,34000136,24000017,14000004,19,,
V-137,34000137,24000018,14000004,19,,
V-138,34000138,24000018,14000004,19,,
V-139,34000139,24000018,14000004,19,,
V-140,34000140,24000018,14000004,19,,
V-141,34000141,24000018,14000004,19,,
V-142,34000142,24000018,14000004,19,,
V-143,34000143,24000018,14000004,19,,
V-144,34000144,24000018,14000004,19,,
V-145,34000145,24000019,14000004,19,,
V-146,34000146,24000019,14000004,19,,
V-147,34000147,24000019,14000004,19,,
V-148,34000148,24000019,14000004,19,,
V-149,34000149,24000019,14000004,19,,
V-150,34000150,24000019,14000004,19,,
V-151,34000151,24000019,14000004,19,,
V-152,34000152,24000019,14000004,19,,
V-153,34000153,24000020,14000004,19,,
V-154,34000154,24000020,14000004,19,,
V-155,34000155,24000020,14000004,19,,
V-156,34000156,24000020,14000004,19,,
V-157,34000157,24000020,14000004,19,,
V-158,34000158,24000020,14000004,19,,
V-159,34000159,24000020,14000004,19,,
V-160,34000160,24000020,14000004,19,,
V-161,34000161,24000021,14000005,19,,
V-162,34000162,24000021,14000005,19,,
V-163,34000163,24000021,14000005,19,,
V-164,34000164,24000021,14000005,19,,
V-165,34000165,24000021,14000005,19,,
V-166,34000166,24000021,14000005,19,,
V-167,34000167,24000021,14000005,19,,
V-168,34000168,24000021,14000005,19,,
V-169,34000169,24000022,14000005,19,,
V-170,34000170,24000022,14000005,19,,
V-171,34000171,24000022,14000005,19,,
V-172,34000172,24000022,14000005,19,,
V-173,34000173,24000022,14000005,19,,
V-174,34000174,24000022,14000005,19,,
V-175,34000175,24000022,14000005,19,,
V-176,34000176,24000022,14000005,19,,
V-177,34000177,24000023,14000005,19,,
V-178,34000178,24000023,14000005,19,,
V-179,34000179,24000023,14000005,19,,
V-180,34000180,24000023,14000005,19,,
V-181,34000181,24000023,14000005,19,,
V-182,34000182,24000023,14000005,19,,
V-183,34000183,24000023,14000005,19,,
V-184,34000184,24000023,14000005,19,,
V-185,34000185,24000024,14000005,19,,
V-186,34000186,24000024,14000005,19,,
V-187,34000187,24000024,14000005,19,,
V-188,34000188,24000024,14000005,19,,
V-189,34000189,24000024,14000005,19,,
V-190,34000190,24000024,14000005,19,,
V-191,34000191,24000024,14000005,19,,
V-192,34000192,24000024,14000005,19,,
V-193,34000193,24000025,14000005,19,,
V-194,34000194,24000025,14000005,19,,
V-195,34000195,24000025,14000005,19,,
V-196,34000196,24000025,14000005,19,,
V-197,34000197,24000025,14000005,19,,
V-198,34000198,24000025,14000005,19,,
V-199,34000199,24000025,14000005,19,,
V-200,34000200,24000025,14000005,19,,
